restaurant_name,rating,address,cuisine,postal_code
Saint Ma,4,3 Temasek Boulevard; #03-300/301 Suntec City Mall 038983,Indian,038983
Hock Lam Beef Noodles,3.4,22 China Street; #01-01 Far East Square 049564,Teochew,049564
Teochew Beef Kway Teow,4.1,7 Maxwell Road; #01-23 Amoy Street Food Centre 069111,Singaporean,069111
Yong Kee Lontong Crispy Curry Puff,4.2,590 Upper Thomson Road; #01-02 Sembawang Hill Food Centre 574419,Indian,574419
Hiong Kee Dumplings,4.2,531A Upper Cross Street; #02-37 Hong Lim Food Centre 051531,Hokkien,051531
Fu Dao Home Made Satay,3.7,51 Old Airport Road; #01-97 Food Centre 390051,Singaporean,390051
Chin Heng Dessert,4.2,14 Haig Road; #01-46 Cooked Food Centre 430014,Desserts,430014
Wanton Seng's Noodle Bar,3.8,52 Amoy Street 069878,Singaporean,069878
Mei Ling Street Wanton Noodle,4.3,159 Mei Chin Road; #02-32 140159,Singaporean,140159
Leng Kee Bbq,4.3,6 Jalan Bukit Merah; #01-41 ABC Brickworks 150006,Singaporean,150006
Xiang Rui Mei Shi,4.4,6 Tanjong Pagar Plaza; #02-29 Tanjong Pagar Market & Food Centre 081006,Singaporean,081006
Hai Nan Xing Zhou Beef Noodles,4,22 Toa Payoh Lorong 7 ; #01-06 Toa Payoh Food Centre 310022,Hainanese,310022
Kim Wah Heong Bbq,4.1,7 Empress Road; #01-92 Empress Market 260007,Singaporean,260007
Dong Fang Hong Sotong Ball Seafood Soup,4.2,531A Upper Cross Street; #01-47 Food Centre 051531,Singaporean,051531
Tian Fu Fried Bee Hoon,4.1,50 Market Street; #02-29 Golden Shoe Food Centre 048940,Singaporean,048940
Uncle Leong Signatures,4,83 Punggol Central; #b1-21 Waterway Point East Wing 828761,Chinese,828761
Jin Li Satay Bee Hoon,3.6,144 Upper Bukit Timah Road; #04- Beauty World Centre 588177,Singaporean,588177
Beo Crescent Hainanese Curry Rice,4.2,6 Jalan Bukit Merah; #01-132 ABC Brickworks Food Centre 150006,Hainanese,150006
Zi Jin Cheng Hainanese Boneless Chicken Rice,4,120 Bukit Merah Lane 1; #01-15 Alexandra Village Food Centre 150120,Hainanese,150120
Singapore Seafood Republic,3.6,26 Sentosa Gateway Waterfront; #01-292 Resorts World Sentosa 098138,Seafood,098138
Yong Fa Hainanese Curry Rice & Curry Fish Head,4.1,448 Clementi Avenue 3; #01-23 Market & Food Centre 120448,Mexican,120448
Grand Banquet,4.1,12 Queen Street; #02-01 Hotel Royal At Queens 188553,Cantonese,188553
Lim Kee Banana Fritters,3.6,1 Kadayanallur Street; #01-61 Maxwell Food Centre 069184,Indonesian,069184
Super Mummy Hainanese Chicken Rice,4.1,335 Smith Street; #02-162 Chinatown Complex Market Food Centre 050335,Hainanese,050335
Tai Liok Claypot Chicken Rice,4.2,120 Bukit Merah Lane 1; #01-66 Alexandra Village Food Centre 150120,Singaporean,150120
Chin Huat Live Seafood,3.7,105 Clementi Street 12; #01-30 Sunset Way Residence 120105,Seafood,120105
Tian Tian Hainanese Curry Rice,4,116 Bukit Merah View; #01-253 151116,Indian,151116
Fook Seng Goldenhill Chicken Rice,3.9,37 Jalan Rumah Tinggi; #01-415/41 150037,Hainanese,150037
Hooked On Heads,3.5,6 Sin Ming Road; #01-01 Sin Ming Plaza 575585,Singaporean,575585
Zhi Sheng Cooked Food,4.3,7 Maxwell Road; #02-108 Amoy Street Food Centre 069111,Singaporean,069111
Alimah's Kitchen,4.1,1/2/3 Commonwealth Drive; #01-23 Food Centre,Singaporean,Centre
Shenton Way Power Stall,4.4,503 West Coast Drive; #01-55 Ayer Rajah Food Centre 120503,Indian,120503
Peter's Pan Westen Food,3.9,116 Upper Bukit Timah Road; #02-133 Bukit Timah Market,Steak,Market
Fu Shi Traditional Roasted Wanton,3.7,320 Shunfu Road; #02-25 Food Centre 570320,Singaporean,570320
Rong Cheng Delight,4.2,254 Jurong East Street 24; #01-45 Yuhua Village Market 600254,Chinese,600254
Economical Bee Hoon & Carrot Cake,4.2,448 Clementi Avenue 3; #01-09 Market & Food Centre 120448,Singaporean,120448
Traditional Herbal Claypot Soups,4.1,531A Upper Cross Street; #01-52 Food Centre 051531,Singaporean,051531
Passion Bean Curds,4.3,Block 330; Ang Mo Kio Avenue 1; #01-1815 560330,Bakery,560330
Pot Luck,3.6,IMM 2 Jurong East Street 21 #01-101A 609601,Chinese,609601
Bee Kee Fried Carrot Cake Fried Kway Teow,4.3,69 Geylang Bahru; #01-2759 Food Centre 330069,Singaporean,330069
Dover Road Kai Kee Wanton Noodle,4,120 Bukit Merah Lane 1; #01-09 Alexandra Village Food Centre 150120,Singaporean,150120
Hong Kong Dessert,3.6,61 Ang Mo Kio Avenue 8; #01-02 Jubilee Square 569814,Chinese,569814
Yong Kee Seafood Restaurant,3.6,43 Jalan Besar; Shing Boon Hwa Food Centre 208804,Seafood,208804
Yusoff Haji Jalal,3.8,121 Pasir Panjang Road; #21 Pasir Panjang Food Centre 118543,Singaporean,118543
Come Daily Fried Hokkien Prawn Mee,3.7,127 Lorong 1 Toa Payoh; #02-27 Toa Payoh West Market and Food Court 310127,Singaporean,310127
New Fut Kai Vegetarian Restaurant,3.9,282 Jalan Besar; Jalan 208945,Chinese,208945
Kim's Famous Fried Hokkien Prawn Mee,3.5,62B Jalan Eunos 419510,Hokkien,419510
Hai Kee Teochew Char Kuay Teow,4,11 Telok Blangah Crescent; #01-102 090011,Teochew,090011
Lingzhi Vegetarian Restaurant,3.5,238 Thomson Road; #03-09/10 Velocity 307683,Healthy Food,307683
Tiong Bahru Lee Hong Kee Cantonese Roasted,3.8,30 Seng Poh Road; #02-60 Tiong Bahru Market 168898,Cantonese,168898
Pasta Manna,3.7,51 Old Airport Road; #01-81 Centre 390051,Chinese,390051
Blanco Court Garden Street Kway Chap,3.8,49A Serangoon Garden Way; Stall 21 Serangoon Garden Market & Food Centre 555945,Singaporean,555945
Bak Kee Teochew Satay Bee Hoon,3.7,85 Redhill Lane; #01-4 Redhill Food Centre 150085,Singaporean,150085
Singapore Fried Hokkien Mee,3.8,90 Whampoa Drive; #01-32 Makan Place 320090,Singaporean,320090
Tiong Bahru Tau Suan,3.6,30 Seng Poh Road; #02-18/19 Tiong Bahru Market 168898,Singaporean,168898
Faith,3.8,85 Redhill Lane; #01-30 Redhill Food Centre 150085,Singaporean,150085
Toh Kee,3.9,32 New Market Road; 1-1016A; People's Park Food Centre 050032,Cantonese,050032
Lau Hock Guan Kee Bak Kut Teh,3.7,#01-02; 328 Joo Chiat Road; 427585,Singaporean,427585
Maxwell Fuzhou Oyster Cake,3.6,1 Kadayanallur Street; #01-05 Maxwell Food Centre 069184,Singaporean,069184
Tandoor Curry Club,2.9,27 Teck Chye Terrace 545729,Singaporean,545729
China Whampoa Homemade Noodle,3.8,91 Whampoa Drive; #01-24 Whampoa Drive Makan Place 320091,Singaporean,320091
Zhou Kee Hainanese Chicken & Roasted Rice,3.6,527 Ang Mo Kio Avenue 10; #01-146 Cheng San Market & Cooked Food Centre 560527,Singaporean,560527
Amigo,3.7,2 Changi Village Road; #01-05 Changi Village Market Food Centre 500002,Chinese,500002
Fu Lin Tou Fu Yuen,3.6,721 East Coast Road 459070,Chinese,459070
Gopal's Restaurant,3.5,517 Serangoon Road 218156,South Indian,218156
Ting Heng Seafood Restaurant,3.4,82 Tiong Poh Road; #01-03 Tiong Bahru Estate 160082,Seafood,160082
Shun Xing,3.7,163 Bukit Merah Central; #02-46 Food Centre; Bukit Merah 150163,Singaporean,150163
Island Cafe,3.5,320 Orchard Road; Level 4 Tangs Plaza 238865,Singaporean,238865
Xin Yue,3.4,Mohamed Sultan Road; #01-51/54; UE Square (River Wing) 238275,Chinese,238275
Joe Pork Porridge Raw Fish,3.5,335 Smith Street; #02-81/82 Chinatown Complex Market 050335,Singaporean,050335
Tai Wah Pork Noodle,3.9,531A Upper Cross Street; #02-16 Food Centre 051531,Singaporean,051531
He He,3.6,105 Hougang Avenue 1; #02-16 Hainanese Village Centre 530105,Dim Sum,530105
Guan Kee Kway Chap,3.8,210 Lorong 8 Toa Payoh; #01-24 310210,Teochew,310210
Ann Chin,3.7,335 Smith Street; #02-112 Chinatown Complex Market 050335,Singaporean,050335
Ng Soon Kee Fish & Duck Porridge,3.8,117 Aljunied Avenue 2; #01-09 Aljunied Market & Food Centre 380117,Singaporean,380117
Golden Mile Fried Kuay Teow,3.8,505 Beach Road; #b1-37 199583,Singaporean,199583
Kwan Inn Vegetarian Food,3.7,338 Tanjong Katong 380134,Singaporean,380134
House Of Steamboat,3.5,7 Tan Quee Lan Street 188096,Singaporean,188096
Taipei Cafe,3.5,470 North Bridge Road; #01-02 Bugis Cube 188735,Cafe,188735
Long Beach Seafood Restaurant,4,1202 East Coast Parkway; #01-04 East Coast Seafood Centre 449881,Seafood,449881
Sky View Kitchen,4.1,30 Raffles Avenue; #01-04 Flyer 039803,Singaporean,039803
Yam Mee,3.7,209 Hougang Street 21; #01-35 530209,Singaporean,530209
Leon Kee Claypot Pork Rib Soup,3.8,120 Bukit Merah Lane 1; #01-18 Alexandra Village Food Centre 150120,Singaporean,150120
Takara Grilled Seafood,3.6,500 Clemenceau Avenue; #01-0 Newton Circus Food Centre 229495,Seafood,229495
Boon Tong Kee Kway Chap Braised Duck,3.8,70 Zion Road; Stall 24 Zion Riverside Food Centre 247792,Singaporean,247792
Hanamidori,2.9,68 Orchard Road; #04-01 Plaza Singapura 238839,Japanese,238839
Enaq Restaurant,2.8,303 Jurong East Street 32; Hong Kah East Garden 600303,Indian,600303
Serangoon Garden Bakery & Confectionery,3.9,49A Serangoon Garden Way; 45 Serangoon Garden Market 555945,Bakery,555945
Lai Hiang Pork Rib Prawn Noodle,3.6,41A Cambridge Road; #01-41 Pek Kio Market Food Centre 211041,Singaporean,211041
1036 Live Seafood,3.5,1036 Sembawang Road; Sembawang 758504,Singaporean,758504
Tian Tian Dao Hokkien Fried Noodles,3.7,453A Ang Mo Kio Avenue 10; #01-219 Chong Boon Market & Food Centre 561453,Singaporean,561453
Hua Kee Chicken Rice,3.8,85 Redhill Lane; #01-72 Redhill Food Centre 150085,Hainanese,150085
Seng Kee Carrot Cake,3.5,116 Upper Bukit Timah Road; 182 Bukit Timah Market,Desserts,Market
Tip Top,4,2 60 Airport Boulevard; Airport Terminal; Changi 819642,Singaporean,819642
Nan Sing Wanton Noodle Laska,3.9,3 Yung Sheng Road; #02-109 Taman Jurong Market Food Centre 618499,Singaporean,618499
Yy Kafei Dian,3.6,37 Beach Road; #01-01 189678,Cafe,189678
Chinatown Tai Chong Kok Confectionery Hue Kee,3.7,122 Bukit Merah Lane 1; #01-62 Alexandra Village 150122,Bakery,150122
Beach Road Fish Head Bee Hoon,3.7,90 Whampoa Drive; #01-46 Makan Place,Seafood,Place
A-poh Kitchen,3.8,354 Clementi Avenue 2; #01-223 Shopping Centre 120354,Singaporean,120354
Tanjong Pagar Fried Kway Teow,3.8,6 Tanjong Pagar Plaza; #02-09 Market & Food Centre 081006,Singaporean,081006
The Big Bird,2.7,217 Bukit Timah Road; #01-07 Balmoral Plaza 259708,Singaporean,259708
Seng Huat Hokkien Mee,3.7,121 Pasir Panjang Road; Stall 39 Pasir Panjang Food Centre 118543,Singaporean,118543
Westlake,3.6,4 Queen'South Road; #02-139 260004,Chinese,260004
Fried Kway Teow & Fried Oyster,3.8,30 Seng Poh Road; #02-08 Tiong Bahru Market 168898,Seafood,168898
Golden Beach Seafood Paradise,3.5,2 Andover Road; Beach Club 509984,Seafood,509984
Melody's Kitchen,3.6,71 Bukit Batok Crescent; #02-02 Prestige Centre 658071,Cafe,658071
Ri Xing Xiang Ji Fried Sweet Potato Dumpling,3.8,1 Kadayanallur Street; #01-76 Maxwell Food Centre 069184,Singaporean,069184
Fluffy Dessert,3.4,108 Tanjong Pagar Road 088526,Desserts,088526
Lau Hong Ser Rojak,3.8,271 Onan Road; #02-14 Dunman Food Centre 424768,Singaporean,424768
Colonial Bistro Cafe,3.8,235 Selegie Road 188347,Chinese,188347
Nain Food Stall,3.6,49 Sims Place; # Sims Vista Market 380049,Singaporean,380049
Nam Kee Chicken Rice & Restaurant,2.9,201 Upper Thomson Road 574343,Hainanese,574343
Steam Box,3.6,68 Serangoon Garden Way; Serangoon Garden Estate 555962,Singaporean,555962
House Of Soya Beans,3.7,70 Zion Road; 1 Zion Riverside Food Centre 247792,Desserts,247792
Hai Kee Seafood,3.6,500 Clemenceau Avenue; #01- Food Centre 229495,Seafood,229495
Heng Gi Goose & Duck Rice,3.7,665 Buffalo Road; #01-335 Tekka Centre 210665,Singaporean,210665
Joo Chiat Lane Wanton Noodle,3.7,90 Whampoa Drive; #01-60 Makan Place 320090,Singaporean,320090
Punggol Noodles,3.8,105 Hainanese Village Centre; #02-24 Hainanese Village Centre; Hougang 530105,Singaporean,530105
Lao Song Huat Fishball Noodle,3.6,49A Serangoon Garden Way; #01-14 Serangoon Garden Market 555945,Seafood,555945
The Old Stall Hokkien St Famous Hokkien Prawn Mee,3.5,531A Upper Cross Street; #02-67 Food Centre 051531,Hokkien,051531
Le Chasseur,3.7,27 Eunos Road 2; Eunos Industrial Estate 409387,Asian,409387
M M Bbq Fish,3.6,#01-36 Kaki Bukit 511 Market and Food Centre 460511,Seafood,460511
Huat Heng Fried Prawn Mee/ Prawn Mee Soup,3.9,320 Shunfu Road; #02-09 Shunfu Mart Food Centre 570320,Singaporean,570320
Authentic Tiong Bahru Chwee Kueh,3.7,30 Seng Poh Road; #02-62 Tiong Bahru Market 168898,Singaporean,168898
Chye Seng Satay,3.6,51 Old Airport Road; #01-146 Food Centre 390051,Singaporean,390051
Coleman's Cafe,3.4,5 Coleman Street; Peninsula Excelsior Hotel 179805,Chinese,179805
Chai Ho Satay & Dried Pork,3.5,448 Clementi Avenue 3; #01-10 Clementi Market & Food Centre; Clementi 120448,Singaporean,120448
Ghee Huat,3.5,221 Boon Lay Place; #01-111 Food Village 642221,Singaporean,642221
Chye Kee Goldhill Chicken Rice & More,3.5,151 Thomson Road; #01-151 Goldhill Shopping Centre 307606,Singaporean,307606
Sin Huat Eating House,2.7,659 Geylang Road 389589,Seafood,389589
Power Rojak Bandung,3.6,503 West Coast Drive; #01-63 Ayer Rajah Food Centre 120503,Indian,120503
Zaffran,2.7,32 Maxwell Road; #01-04 Maxwell Chambers 069115,South Indian,069115
Ong Yong Lee Eating House,3.8,151 Bishan Street 11; #01-207 Green; Bishan 570151,Singaporean,570151
Lagoon Carrot Cake,3.6,1220 East Coast Parkway; #01-40 468960,Singaporean,468960
Red Palms Cafe,3.6,491 River Valley Road; #01-17 Valley Point Shopping Centre 248371,Hainanese,248371
Mount Faber Nasi Lemak,3.6,47 Kreta Ayer Road 089006,Indonesian,089006
Happy Duck,3.6,115 Bukit Merah View; #01- Market Food Centre; Bukit Merah 151115,Singaporean,151115
Eat,3.4,380 Upper Bukit Timah Road; 436 Rail Mall 678040,Chinese,678040
My Toast,3.8,1 Bukit Batok Central Link; #02-10A West Mall 658713,Singaporean,658713
Soon Heng Rojak,3.8,480 Lorong 6 Toa Payoh; #B1- HDB Hub 310480,Singaporean,310480
Ming Kee Chicken Rice & Porridge,3.6,511 Bishan Street 13; #01-522 Kim San Leng Food Centre; Bishan; Singapore 570511,Singaporean,570511
Koon Kee Duck Rice,3.9,16 Bedok South Road; #01-47 Bedok South Market Food Centre 460016,Singaporean,460016
Changi Lorong 108 Fei Lao Seafood,3.4,86 Bedok North Street 4; #01-165 460086,Seafood,460086
Ling Heng Roasted Duck,3.8,163 Bukit Merah Central; #02-05 Food Centre; Bukit Merah 150163,Singaporean,150163
Sun Flower Noodle House,3.7,20 Marsilling Lane; #01-26 Market & Cooked Food Centre 730020,Singaporean,730020
Boon Hiang Fishball Tung Hoon,3.8,14 Haig Road; #01-51 Cooked Food Centre 430014,Chinese,430014
Heng Heng Boneless Duck Rice,3.5,726 Clementi West Street 2; #01-171 Clementi West Market Food Centre 120726,Singaporean,120726
Chicken Legend,4.1,15 Upper East Coast Road 455207,Chinese,455207
Wu Ba Ye Fried Hokkien Prawn Mee,3.6,503 West Coast Drive; #01-4 Ayer Rajah Food Centre 120503,Singaporean,120503
Fa Ji Minced Meat Fishball Noodle,3.6,209 Hougang Street 21; #01-47 Kovan Hougang Market Food Centre 530209,Singaporean,530209
Bukit Timah Fried Black & White Carrot Cake,3.7,505 Jurong West Street 52; #01-10 Jurong West Food Centre 640505,Singaporean,640505
Tiong Bahru Wanton Mee,3.9,50 Market Street; #02-32 Golden Shoe Complex 048940,Singaporean,048940
Holland V Fried Beehoon,3.7,1 Lorong Mambong; #01-11 Holland Village Market & Food Centre 277700,Singaporean,277700
Hoover Fish Porridge,3.7,90 Whampoa Drive; #01-56 Makan Place 320090,Singaporean,320090
Ah Heng Duck Rice,3.5,531A Upper Cross Street; #02-57/58 Food Centre 051531,Teochew,051531
Gochi-so Shokudo,3.8,1 Raffles Place; #b1-30 Raffles Place 048616,Chinese,048616
Soon Lee Heng Satay,3.7,590 Upper Thomson Road; #01-31 Sembawang Hill Food Centre 574419,BBQ,574419
Fortune Food,3.7,335 Smith Street; #02-004 Chinatown Complex 050335,Singaporean,050335
Jian Kang Vegetarian Food,3.6,29 Bendemeer Road; #01-82 Bendemeer Market & Food Centre 330029,Chinese,330029
Lau Pa Sat Fishball Minced Meat Mee,3.5,22 Lorong 7 Toa Payoh; #01-02 Kim Keat Palm Market 310022,Singaporean,310022
Tiong Bahru Lien Fa Shui Jing Pau,3.8,120 Bukit Merah Lane 1; #01-10 Alexandra Village Food Centre 150120,Singaporean,150120
Ah Poh Minced Meat Noodle,3.7,85 Bedok North Street 4; #01-18 Fengshan Centre 460085,Singaporean,460085
Guo Fu Steamboat,3.5,20 Cross Street; #01-31/32/33 ; China Square Central 048422,Singaporean,048422
Rui Ji Fish Porridge,3.6,50 Market Street; #02-15 Golden Shoe Car Park 048940,Seafood,048940
Old House,4,25 Neil Road 088816,Hokkien,088816
Peck Hwan Eating House,3.6,75 Food Centre; #01-13 Toa Payoh 310075,Teochew,310075
Tong Shi Mian Ji,3.5,505 Beach Road; #01-100 Golden Mile Food Centre 199583,Singaporean,199583
Sing Soon Lee Hainanese Chicken Rice,3.6,628 Ang Mo Kio Avenue 4; #01-93 Block Market & Food Centre 560628,Hainanese,560628
Blanco Prawn Noodle House,3.6,235 Jalan Kayu 799459,Singaporean,799459
123 Eating House,3.7,123 Yishun Street 11; #01-509 760123,Singaporean,760123
Chef Heng,3.6,27 Upper East Coast Road 455211,Teochew,455211
Greenview Cafe,3.6,14 Scotts Road; #04-96 Far East Plaza 228213,Singaporean,228213
Lao Fu Zi Fried Kway Teow,3.5,51 Old Airport Road; #01-12 Food Centre 390051,Singaporean,390051
Wang Wang Cooked Food,3.8,3 Yung Sheng Road; #02-90 Taman Jurong Market & Food Centre 618499,Singaporean,618499
Zan Ji Ducks,3.6,90 Whampoa Drive; 01-22 Whampoa Drive Makan Place 320090,Singaporean,320090
Hong Huat Vegetarian Food,3.8,4A Woodlands Centre Road; #02-14 Woodlands Food Centre 731004,Singaporean,731004
William's Food Stall,3.8,22 Lorong 7 Toa Payoh; #01-52 Kim Keat Palm Market 310022,Singaporean,310022
Tow Kwar Pop,3.7,30 Seng Poh Road; #02-06 Tiong Bahru Market 168898,BBQ,168898
Bai Sha Seafood,3.8,2 Changi Village Road #01-81 Changi Village 500003,Seafood,500003
Shan Rui,3.7,166 Jalan Besar; #02-53 Berseh Food Centre 208877,Singaporean,208877
Xin Fei Fei Wanton,3.7,70 Zion Road; #01-06 Zion Riverside Food Centre 247792,Singaporean,247792
Kim's Place Seafood Cuisine,3.7,3014 Ubi Road 1; #01-308 Kampong Ubi Industrial Estate 408702,Seafood,408702
Sun's Cafe,3.5,101 Victoria Street; Hotel Grand Pacific 188018,Singaporean,188018
Allauddin's Briyani,3.4,665 Buffalo Road; #01-232 Tekka Centre 210665,Indian,210665
Ang Mo Kio 107 Carrot Cake,3.6,107 Ang Mo Kio Avenue 4 560107,Singaporean,560107
Poh Kee Kitchen Noodle,3.6,50 Market Street; #03-2 Food Centre 048940,Singaporean,048940
Seng He Vegetarian Food,3.5,409 Ang Mo Kio Avenue 10; #01-35 Teck Ghee Square Food Centre 560409,Chinese,560409
Cho Kee Noodles,2.8,51 Old Airport Road; #01-04 Food Centre 390051,Dim Sum,390051
Jason Yong Tau Foo,3.8,18 Raffles Quay; Stall Lau Pa Sat Festival Market 048582,Singaporean,048582
Good Old Days,2.8,60 Siloso Beach Walk; Siloso Beach; Sentosa 098997,Hainanese,098997
Hiang Ji Roasted Meat & Noodle House,2.7,190 Toa Payoh Lorong 6 #01-512 310190,Steak,310190
Sims Place Prawn Noodle,3.7,29 Bendemeer Road; #01-39 Bendemeer Market & Food Centre 330029,Singaporean,330029
Tong Siew Fried Rice,3.7,41A Cambridge Road; #01-23 Pek Kio Market & Food Centre 211041,Singaporean,211041
Fei Kee Claypot Chicken Rice,3.7,341 Beach Road 199567,Seafood,199567
Fu Cheng Teochew Fishball Noodles,3.8,85 Redhill Lane; #01-39 Redhill Food Centre 150085,Singaporean,150085
Kwai Luck Cooked Food,3.6,453A Ang Mo Kio Avenue 10; #01-96 Food Centre 561453,Singaporean,561453
Stuttgart Blackforest,3.6,9 Bras Basah Road; #01-01 Rendezvous Hotel Gallery 199579,Chinese,199579
Plate,3.5,1 Gopeng Street; Level 3 Carlton City Hotel 078862,Singaporean,078862
Koung's Wan Tan Mee,3.7,205 Sims Avenue; Geylang Lorong 21A 387506,Singaporean,387506
Boon Tong Kee,4.3,399/401/403 Balestier Road; 329801,Hainanese,329801
Ponggol Nasi Lemak,3.6,371 Jalan Besar; #01-01 208998,Chinese,208998
Hong Heng Beef Noodle Soup & Katong Laksa,3.9,226H Ang Mo Kio Street 22; #01-16 568226,Peranakan,568226
Cafeela Seafood Restaurant,2.9,254 Jalan Kayu; 254 Jalan Kayu 799481,Asian,799481
Wei Yi Laksa & Prawn Noodle,3.5,48A Tanglin Halt Road; #01-20 Tanglin Halt Market 148813,Peranakan,148813
The Nest,3.5,10 Bayfront Avenue; Level 1 Marina Bay Sands 018956,Chinese,018956
Yee Cheong Yuen Noodle Restaurant,3.5,31 Lorong Liput; Holland Village 277742,Singaporean,277742
Momo's Mini Pau,3.6,51 Old Airport Road 390051,Dim Sum,390051
Jia Wei Express,4,50 East Coast Road 428769,Chinese,428769
Arcadia Restaurant,2.9,251a Arcadia Road; #01-09 289848,Sichuan,289848
Jade Phoenix,3.6,45 Tanjong Rhu Road; Singapore Swimming Club 436899,Cantonese,436899
House Of Rice Roll & Porridge,3.5,89 Killiney Road 239534,Singaporean,239534
Al-Ameen Eating Corner,3.4,35 Marsiling Industrial Estate Road 3 #01-11 739065,Indian,739065
Ah Meng Kopi,3.5,80 Mandai Lake Road; Singapore Zoo 729826,Singaporean,729826
Two Chefs Eating Place,3.7,116 Commonwealth Crescent; #01-129 140116,Singaporean,140116
Ye Lai Xiang Hot & Cold Cheng Tng,3.4,1 Bedok Road; Stall Food Centre 469572,Desserts,469572
Kampong Chicken Eating House,3.5,247 Outram Road 169047,Singaporean,169047
